REC_ID,Species,Continent.of.Origin,Country.of.Origin,Harvest.Year,Expiration,Variety,Color,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Quakers,Category.One.Defects,Category.Two.Defects
645,Arabica,North America,Guatemala,2012,12/10/14,,Blue-Green,Natural / Dry,7.5,7.58,7.42,7.58,7.42,7.58,10.0,10.0,10.0,0.0,0,0,4
646,Arabica,South America,Colombia,2013,04/16/14,Caturra,Blue-Green,Washed / Wet,7.75,7.25,7.33,7.42,7.5,7.83,10.0,10.0,10.0,0.11,0,0,3
647,Arabica,South America,Colombia,2012,10/09/13,Caturra,,Washed / Wet,7.75,7.5,7.75,7.25,7.33,7.58,10.0,10.0,10.0,0.11,0,0,3
648,Arabica,South America,Colombia,2013,02/27/14,Caturra,Green,Washed / Wet,7.58,7.5,7.42,7.58,7.67,7.42,10.0,10.0,10.0,0.11,0,0,0
649,Arabica,North America,Mexico,2012,09/04/13,Typica,Green,Washed / Wet,7.5,7.58,7.5,7.5,7.42,7.5,10.0,10.0,10.0,0.1,0,0,6
650,Arabica,North America,Mexico,2012,07/02/13,Typica,Green,Washed / Wet,7.67,7.58,7.58,7.75,7.67,6.83,10.0,10.0,10.0,0.12,0,0,0
651,Arabica,South America,Colombia,2012,06/13/13,Caturra,Green,Washed / Wet,7.33,7.42,7.58,7.42,7.67,7.5,10.0,10.0,10.0,0.11,0,2,2
652,Arabica,South America,Brazil,2011,10/27/12,Mundo Novo,,,7.58,7.5,7.33,7.75,7.5,7.5,10.0,10.0,10.0,0.0,0,0,4
653,Arabica,South America,Brazil,2017,10/20/18,Bourbon,Green,Natural / Dry,7.5,7.5,7.5,7.5,7.58,7.5,10.0,10.0,10.0,0.11,0,0,4
654,Arabica,Asia,Indonesia,2017,09/04/18,Other,Green,Washed / Wet,7.83,7.75,7.25,7.5,7.42,7.33,10.0,10.0,10.0,0.11,0,0,5
655,Arabica,North America,Honduras,2017,06/03/18,Caturra,Green,Washed / Wet,7.58,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,0.1,0,0,4
656,Arabica,North America,Guatemala,2016,03/16/17,Bourbon,Green,Washed / Wet,7.5,7.5,7.33,7.5,7.67,7.5,10.0,10.0,10.0,0.1,2,0,2
657,Arabica,Asia,Thailand,2014,06/08/16,,Green,Washed / Wet,7.5,7.83,7.5,7.75,7.33,7.42,9.33,10.0,10.0,0.12,0,0,0
658,Arabica,Asia,Thailand,2014,02/15/16,Caturra,,Washed / Wet,7.33,7.5,7.5,7.5,7.67,7.5,10.0,10.0,10.0,0.11,0,0,0
659,Arabica,Africa,Tanzania,2014,12/18/15,Other,Green,Washed / Wet,7.67,7.42,7.33,7.58,7.5,7.5,10.0,10.0,10.0,0.12,0,0,1
660,Arabica,Africa,Tanzania,2014,12/12/15,Other,Bluish-Green,Washed / Wet,7.75,7.0,7.42,7.58,7.58,7.58,10.0,10.0,10.0,0.12,0,0,3
661,Arabica,North America,Mexico,2013,04/14/15,Other,Green,Washed / Wet,7.42,7.58,7.5,7.67,7.25,7.5,10.0,10.0,10.0,0.0,0,0,1
662,Arabica,South America,Brazil,2013,01/14/15,Yellow Bourbon,Bluish-Green,Semi-washed / Semi-pulped,7.42,7.5,7.67,7.33,7.42,7.67,10.0,10.0,10.0,0.11,0,0,0
663,Arabica,North America,Guatemala,2013,05/30/14,Bourbon,Green,Washed / Wet,7.83,7.42,7.33,7.67,7.42,7.5,10.0,10.0,10.0,0.12,0,0,4
664,Arabica,South America,Colombia,2013,05/07/14,Caturra,Green,Washed / Wet,7.5,7.5,7.42,7.42,7.58,7.58,10.0,10.0,10.0,0.11,0,0,1
665,Arabica,North America,Guatemala,2013,02/26/14,Bourbon,Green,Washed / Wet,7.83,7.67,7.17,7.33,7.5,7.67,10.0,10.0,10.0,0.11,0,0,0
666,Arabica,North America,Mexico,2012,09/27/13,Typica,None,Washed / Wet,7.5,7.58,7.5,7.5,7.42,7.42,10.0,10.0,10.0,0.13,0,0,10
667,Arabica,North America,Mexico,2012,07/26/13,Typica,Green,Washed / Wet,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,10.0,0.12,0,0,5
668,Arabica,North America,Mexico,2012,06/07/13,Typica,,Semi-washed / Semi-pulped,7.92,7.5,7.33,7.58,7.25,7.42,10.0,10.0,10.0,0.11,0,0,2
669,Arabica,North America,Guatemala,2012,03/26/13,Caturra,Green,Natural / Dry,7.67,7.33,7.33,7.33,7.5,7.83,10.0,10.0,10.0,0.11,0,0,5
670,Arabica,South America,Brazil,2012,03/16/13,Bourbon,Blue-Green,Semi-washed / Semi-pulped,7.67,7.42,7.33,7.67,7.5,7.5,10.0,10.0,10.0,0.0,0,0,4
671,Arabica,South America,Colombia,2012,03/05/13,Caturra,Green,Washed / Wet,7.67,7.5,7.33,7.5,7.25,7.67,10.0,10.0,10.0,0.11,0,1,3
672,Arabica,North America,United States,2012,02/22/13,Hawaiian Kona,Green,Washed / Wet,7.33,7.42,7.33,7.75,7.42,7.67,10.0,10.0,10.0,0.12,0,2,3
673,Arabica,North America,Guatemala,,07/23/11,,,,7.75,7.58,7.67,7.67,7.58,7.58,9.33,10.0,10.0,0.01,0,1,14
674,Arabica,North America,Honduras,2017,09/27/18,Other,Green,Washed / Wet,7.42,7.67,7.17,7.58,7.58,7.5,10.0,10.0,10.0,0.12,1,0,6
675,Arabica,North America,Guatemala,2017,09/08/18,Bourbon,Green,Washed / Wet,7.58,7.5,7.33,7.75,7.33,7.5,10.0,10.0,10.0,0.1,1,0,2
676,Arabica,North America,Guatemala,2016,06/01/18,Bourbon,Green,Washed / Wet,7.67,7.58,7.25,7.67,7.42,7.33,10.0,10.0,10.0,0.12,0,0,0
677,Arabica,North America,Guatemala,2017,06/01/18,Bourbon,Green,Washed / Wet,7.58,7.5,7.25,7.67,7.5,7.5,10.0,10.0,10.0,0.12,0,0,0
678,Arabica,North America,Guatemala,2017,01/20/18,Caturra,Green,Washed / Wet,7.5,7.42,7.08,7.75,7.67,7.5,10.0,10.0,10.0,0.11,2,0,3
679,Arabica,South America,Colombia,2016,08/05/17,Caturra,Green,Washed / Wet,5.08,7.75,7.83,7.75,7.83,8.08,10.0,10.0,10.0,0.11,0,0,1
680,Arabica,Asia,China,2015,04/06/17,Catimor,Green,Washed / Wet,7.67,7.42,7.42,7.5,7.42,7.42,10.0,10.0,10.0,0.1,0,0,0
681,Arabica,South America,Brazil,2016,01/11/17,,Green,,7.42,7.5,7.33,7.5,7.25,7.42,10.0,10.0,10.0,0.11,1,0,0
682,Arabica,Africa,Tanzania,2015,11/15/16,Ruiru 11,Green,Washed / Wet,7.67,7.25,7.42,7.42,7.67,7.42,10.0,10.0,10.0,0.13,0,0,7
683,Arabica,South America,Brazil,2015,10/07/16,Yellow Bourbon,Green,Natural / Dry,7.17,7.83,7.33,7.5,7.75,7.42,10.0,10.0,10.0,0.0,0,0,0
684,Arabica,North America,Guatemala,2013,12/18/15,Caturra,Green,Washed / Wet,7.5,7.5,7.5,7.67,7.42,7.5,10.0,10.0,10.0,0.1,0,0,0
685,Arabica,North America,Mexico,2014,08/14/15,Typica,Green,Washed / Wet,7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,10.0,0.11,0,0,0
686,Arabica,South America,Brazil,2012,05/08/15,Catuai,Blue-Green,Semi-washed / Semi-pulped,7.58,7.67,7.33,7.5,7.5,7.42,10.0,10.0,10.0,0.12,0,0,1
687,Arabica,South America,Peru,2013,01/21/15,,Green,Washed / Wet,7.58,7.58,7.58,7.75,7.5,7.58,9.33,10.0,10.0,0.0,0,0,3
688,Arabica,South America,Brazil,2013,12/30/14,Yellow Bourbon,Green,Natural / Dry,7.25,7.33,7.25,7.5,7.42,7.5,10.0,10.0,10.0,0.0,0,0,0
689,Arabica,North America,Mexico,2013,12/12/14,Bourbon,Green,Washed / Wet,7.5,7.58,7.5,7.92,7.42,7.67,9.33,10.0,10.0,0.12,0,0,0
690,Arabica,North America,Honduras,2012,12/10/14,,None,Washed / Wet,7.25,7.67,7.42,7.17,7.75,7.5,10.0,10.0,10.0,0.09,0,0,2
691,Arabica,South America,Colombia,2013,05/31/14,Caturra,Green,Washed / Wet,7.67,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,0.11,0,0,9
692,Arabica,North America,Mexico,2013,03/29/14,Typica,Green,Washed / Wet,7.5,7.42,7.42,7.67,7.42,7.58,10.0,10.0,10.0,0.12,0,0,5
693,Arabica,North America,Mexico,2012,09/11/13,Typica,Green,Semi-washed / Semi-pulped,7.42,7.58,7.5,7.42,7.58,7.5,10.0,10.0,10.0,0.13,0,0,2
694,Arabica,North America,Mexico,2012,09/10/13,Typica,Green,Washed / Wet,7.42,7.58,7.33,7.58,7.5,7.5,10.0,10.0,10.0,0.14,0,0,9
695,Arabica,North America,Mexico,2012,08/31/13,Caturra,Green,Washed / Wet,7.75,7.33,7.25,7.58,7.58,7.33,10.0,10.0,10.0,0.13,0,0,1
696,Arabica,North America,Mexico,2012,07/25/13,Typica,Green,Washed / Wet,7.5,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0
697,Arabica,North America,Mexico,2012,07/11/13,Pacamara,Green,Washed / Wet,7.58,7.58,7.17,7.5,7.5,7.5,10.0,10.0,10.0,0.14,0,0,6
698,Arabica,North America,Mexico,2012,07/03/13,Caturra,Green,Washed / Wet,7.58,7.33,7.33,7.58,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0
699,Arabica,North America,Mexico,2012,06/06/13,Bourbon,,Washed / Wet,7.67,7.58,7.33,7.42,7.58,7.33,10.0,10.0,10.0,0.13,0,0,4
700,Arabica,North America,Mexico,2012,04/09/13,Typica,Bluish-Green,Washed / Wet,7.83,7.5,7.42,7.67,7.17,7.33,10.0,10.0,10.0,0.12,0,0,0
701,Arabica,South America,Colombia,2012,01/30/13,Caturra,,Natural / Dry,7.67,7.33,7.25,7.42,7.5,7.67,10.0,10.0,10.0,0.0,0,0,2
702,Arabica,South America,Brazil,2012,01/22/13,Arusha,Blue-Green,Natural / Dry,7.75,7.5,7.42,7.42,7.5,7.42,10.0,10.0,10.0,0.11,0,0,2
703,Arabica,South America,Colombia,2011,12/21/12,Caturra,Green,Washed / Wet,7.33,7.58,7.17,7.58,7.42,7.58,10.0,10.0,10.0,0.0,0,0,2
704,Arabica,South America,Colombia,2011,09/21/12,,,,7.58,7.25,7.42,7.25,7.58,7.83,10.0,10.0,10.0,0.02,0,0,1
705,Arabica,North America,Honduras,2017,04/06/18,Caturra,Green,Washed / Wet,7.5,7.58,7.33,7.5,7.42,7.42,10.0,10.0,10.0,0.1,1,0,8
706,Arabica,South America,Brazil,2016,02/09/18,Catuai,Green,Natural / Dry,7.33,7.5,7.5,7.33,7.5,7.5,10.0,10.0,10.0,0.11,3,0,11
707,Arabica,South America,Brazil,2016,10/13/17,,Green,Natural / Dry,7.42,7.42,7.42,7.5,7.5,7.58,10.0,10.0,10.0,0.11,4,0,14
708,Arabica,South America,Brazil,2016,08/16/17,Bourbon,Bluish-Green,Natural / Dry,7.5,7.5,7.42,7.5,7.42,7.5,10.0,10.0,10.0,0.11,2,0,3
709,Arabica,North America,Costa Rica,2015,07/15/17,Caturra,Bluish-Green,Washed / Wet,7.75,7.5,7.25,7.25,7.42,7.67,10.0,10.0,10.0,0.1,1,6,3
710,Arabica,North America,Costa Rica,2015,05/17/17,Catuai,Green,Washed / Wet,7.75,7.33,7.5,7.5,7.33,7.58,10.0,10.0,10.0,0.0,2,0,0
711,Arabica,Asia,China,2015,04/05/17,Catimor,Green,Pulped natural / honey,7.5,7.58,7.42,7.5,7.42,7.42,10.0,10.0,10.0,0.12,6,0,2
712,Arabica,South America,Brazil,2015,10/07/16,Bourbon,Green,Natural / Dry,8.25,7.83,7.25,8.33,8.17,8.08,10.0,6.67,10.0,0.07,0,0,0
713,Arabica,South America,Brazil,2015,04/19/16,Mundo Novo,Green,Natural / Dry,7.42,7.5,7.5,7.42,7.5,7.58,10.0,10.0,10.0,0.11,0,0,10
714,Arabica,North America,Guatemala,2015,03/09/16,Bourbon,Green,Washed / Wet,7.5,7.42,7.17,7.83,7.5,7.5,10.0,10.0,10.0,0.1,0,0,6
715,Arabica,Africa,Malawi,2014,11/04/15,Gesha,Green,Washed / Wet,7.33,7.58,7.42,7.58,7.33,7.5,10.0,10.0,10.0,0.12,0,0,0
716,Arabica,South America,Brazil,2014,10/15/15,Bourbon,Blue-Green,Natural / Dry,7.75,8.08,7.67,8.08,8.08,8.0,10.0,10.0,6.67,0.11,0,0,0
717,Arabica,North America,Guatemala,2014,06/10/15,Pacas,Green,Washed / Wet,7.58,7.67,7.5,7.58,7.75,7.5,9.33,10.0,10.0,0.12,0,0,3
718,Arabica,North America,Mexico,2014,04/02/15,,Green,Washed / Wet,7.33,7.58,7.42,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0
719,Arabica,South America,Colombia,2013,01/21/15,Caturra,Green,Washed / Wet,7.42,7.33,7.5,7.17,7.08,8.33,10.0,10.0,10.0,0.1,0,0,2
720,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0
721,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0
722,Arabica,North America,Guatemala,2013,07/16/14,Bourbon,Green,Washed / Wet,7.5,7.42,7.58,7.5,7.5,7.58,10.0,10.0,10.0,0.12,0,2,1
723,Arabica,South America,Colombia,2013,06/21/14,Caturra,Green,Washed / Wet,7.5,7.42,7.5,7.5,7.5,7.58,10.0,10.0,10.0,0.0,0,0,1
724,Arabica,North America,Mexico,2013,03/15/14,Typica,Green,Washed / Wet,7.67,7.5,7.42,7.5,7.42,7.42,10.0,10.0,10.0,0.12,0,0,3
725,Arabica,North America,Costa Rica,2012,10/09/13,,Green,Washed / Wet,7.92,7.58,7.25,7.75,7.92,7.58,9.33,9.33,10.0,0.0,0,0,14
726,Arabica,North America,Guatemala,2012,10/05/13,Bourbon,Green,Washed / Wet,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,10.0,0.11,0,0,3
727,Arabica,North America,Mexico,2012,09/27/13,Typica,None,Natural / Dry,7.58,7.67,7.58,7.33,7.0,7.58,10.0,10.0,10.0,0.15,0,1,8
728,Arabica,North America,Mexico,2012,08/31/13,Bourbon,Green,Washed / Wet,7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,0.13,0,0,9
729,Arabica,North America,Guatemala,2012,05/23/13,Bourbon,Green,Washed / Wet,7.5,7.67,7.33,7.5,7.33,7.5,10.0,10.0,10.0,0.1,0,2,5
730,Arabica,South America,Brazil,2012,04/11/13,Mundo Novo,Green,Natural / Dry,7.58,7.5,7.42,7.5,7.5,7.42,10.0,10.0,10.0,0.12,0,0,2
731,Arabica,North America,Mexico,2012,03/05/13,Typica,Green,Washed / Wet,8.0,7.75,7.33,7.33,7.08,7.67,9.33,10.0,10.0,0.11,0,0,0
732,Arabica,South America,Brazil,2012,02/16/13,Mundo Novo,Green,Washed / Wet,7.58,7.58,7.25,7.58,7.42,7.5,10.0,10.0,10.0,0.11,0,0,2
733,Arabica,South America,Colombia,2012,01/30/13,Caturra,Green,Natural / Dry,7.83,7.58,7.33,7.25,7.58,7.42,10.0,10.0,10.0,0.0,0,0,0
734,Arabica,South America,Brazil,,11/15/18,Catuai,Green,Washed / Wet,7.58,7.5,7.25,7.42,7.67,7.33,10.0,10.0,10.0,0.09,6,2,10
735,Arabica,Asia,Taiwan,2016,02/13/18,,Blue-Green,,7.0,7.08,7.0,7.17,7.0,7.0,10.0,10.0,10.0,0.1,0,0,0
736,Arabica,North America,Guatemala,2016,08/31/17,Pacas,Green,Washed / Wet,7.67,7.5,7.25,7.67,7.42,7.42,10.0,10.0,10.0,0.11,2,0,2
737,Arabica,South America,Brazil,2015,10/07/16,Yellow Bourbon,Green,Natural / Dry,7.42,7.67,7.5,7.08,7.5,7.42,10.0,10.0,10.0,0.0,0,0,9
738,Arabica,North America,El Salvador,2014,07/07/16,Bourbon,Green,Washed / Wet,7.58,7.67,7.5,7.67,7.83,8.42,9.33,9.33,9.33,0.12,0,0,0
739,Arabica,North America,Honduras,2015,04/14/16,Catuai,Green,Washed / Wet,7.58,7.5,7.42,7.58,7.42,7.42,10.0,10.0,10.0,0.11,0,0,2
740,Arabica,Africa,Malawi,2014,11/04/15,Gesha,Blue-Green,Washed / Wet,7.58,7.42,7.33,7.42,7.58,7.5,10.0,10.0,10.0,0.13,0,0,0
741,Arabica,South America,Brazil,2014,10/16/15,Bourbon,Green,Natural / Dry,7.75,7.58,7.42,7.42,7.33,7.33,10.0,10.0,10.0,0.11,0,0,0
742,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0
743,Arabica,North America,Mexico,2013,07/19/14,Mundo Novo,Blue-Green,Washed / Wet,7.58,7.58,7.42,7.42,7.42,7.42,10.0,10.0,10.0,0.12,0,0,4
744,Arabica,North America,United States,2013,05/03/14,Hawaiian Kona,Bluish-Green,Natural / Dry,7.33,7.42,7.5,7.67,7.5,7.42,10.0,10.0,10.0,0.0,0,0,1
745,Arabica,North America,Mexico,2012,09/27/13,Bourbon,None,Washed / Wet,7.58,7.58,7.5,7.17,7.42,7.42,10.0,10.0,10.0,0.16,0,3,8
746,Arabica,North America,Guatemala,2012,09/19/13,Bourbon,Green,Washed / Wet,7.5,7.5,7.33,7.58,7.67,7.33,10.0,10.0,10.0,0.11,0,0,2
747,Arabica,North America,Mexico,2012,08/31/13,Bourbon,Green,Washed / Wet,7.5,7.58,7.42,7.67,7.33,7.42,10.0,10.0,10.0,0.13,0,0,3
748,Arabica,North America,Mexico,2012,08/30/13,Typica,Green,Washed / Wet,7.67,7.58,7.33,7.5,7.42,7.42,10.0,10.0,10.0,0.12,0,0,13
749,Arabica,North America,El Salvador,2012,08/21/13,Other,Green,Washed / Wet,7.75,7.33,7.33,7.5,7.5,7.5,10.0,10.0,10.0,0.0,0,2,5
750,Arabica,North America,Mexico,2012,07/11/13,Typica,Green,Washed / Wet,7.33,7.58,7.42,7.67,7.33,7.5,10.0,10.0,10.0,0.11,0,0,0
751,Arabica,North America,Mexico,2012,04/02/13,Typica,Green,Washed / Wet,7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,10.0,0.1,0,0,3
752,Arabica,South America,Colombia,2012,02/21/13,Caturra,Green,Washed / Wet,7.5,7.42,7.67,7.33,7.58,7.33,10.0,10.0,10.0,0.12,0,0,1
753,Arabica,South America,Colombia,2012,02/08/13,Caturra,Green,Washed / Wet,7.67,7.33,7.33,7.33,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0
754,Arabica,South America,Brazil,2012,01/22/13,Arusha,Green,Natural / Dry,7.67,7.58,7.42,7.0,7.5,7.58,10.0,10.0,10.0,0.12,0,0,1
755,Arabica,South America,Colombia,,02/29/12,,,,7.17,7.25,7.58,7.25,7.58,7.67,10.0,10.0,10.0,0.22,0,0,2
756,Arabica,South America,Brazil,2016,08/16/17,Bourbon,Green,Natural / Dry,7.42,7.42,7.5,7.42,7.42,7.5,10.0,10.0,10.0,0.11,1,0,5
757,Arabica,North America,Honduras,2015,06/09/17,Caturra,Bluish-Green,Washed / Wet,7.5,7.5,7.17,7.42,7.5,7.5,10.0,10.0,10.0,0.11,1,0,2
758,Arabica,North America,Nicaragua,,03/15/17,,Green,,7.5,7.5,7.33,7.42,7.5,7.42,10.0,10.0,10.0,0.1,0,0,1
759,Arabica,Africa,Tanzania,2015,11/15/16,Bourbon,Green,Washed / Wet,7.58,7.42,7.42,7.33,7.5,7.42,10.0,10.0,10.0,0.13,0,1,6
760,Arabica,Africa,Tanzania,2015,10/19/16,Other,Green,Washed / Wet,7.42,7.42,7.42,7.5,7.5,7.33,10.0,10.0,10.0,0.12,0,0,1
761,Arabica,South America,Brazil,2015,10/07/16,Yellow Bourbon,Green,Natural / Dry,6.92,7.58,7.42,7.33,7.83,7.5,10.0,10.0,10.0,0.0,0,0,1
762,Arabica,Asia,Thailand,2014,06/08/16,,Bluish-Green,Washed / Wet,7.42,7.42,7.17,7.75,7.25,7.67,10.0,10.0,10.0,0.12,0,0,0
763,Arabica,North America,Honduras,2015,04/14/16,Catuai,Green,Washed / Wet,7.67,7.5,7.25,7.42,7.58,7.42,10.0,10.0,10.0,0.11,0,0,2
764,Arabica,North America,Guatemala,2014,03/20/16,Bourbon,Blue-Green,Washed / Wet,7.42,7.42,7.5,7.5,7.42,7.5,10.0,10.0,10.0,0.09,0,0,4
765,Arabica,South America,Brazil,2014,01/15/16,Mundo Novo,Green,Natural / Dry,7.58,7.5,7.42,7.25,7.5,7.42,10.0,10.0,10.0,0.12,0,0,1
766,Arabica,Africa,Tanzania,2014,12/15/15,Other,Green,Washed / Wet,7.75,7.42,7.42,7.58,7.33,7.42,10.0,10.0,10.0,0.12,0,0,1
767,Arabica,North America,Mexico,2013,07/15/15,Other,Green,Washed / Wet,7.42,7.33,7.17,7.42,7.33,8.17,10.0,10.0,10.0,0.12,0,0,0
768,Arabica,North America,Mexico,2013,04/10/15,Other,None,Washed / Wet,7.5,7.5,7.33,7.42,7.5,7.42,10.0,10.0,10.0,0.1,0,1,1
769,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Other,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0
770,Arabica,Asia,Taiwan,2012,05/29/14,Typica,Green,Washed / Wet,7.67,7.5,7.5,7.17,7.17,7.58,10.0,10.0,10.0,0.0,0,0,0
771,Arabica,South America,Colombia,2013,03/20/14,Caturra,Bluish-Green,Washed / Wet,7.33,7.25,7.25,7.58,7.75,7.5,10.0,10.0,10.0,0.0,0,0,1
772,Arabica,North America,Mexico,2012,09/27/13,Typica,None,Washed / Wet,7.5,7.67,7.0,7.5,7.33,7.5,10.0,10.0,10.0,0.15,0,1,9
773,Arabica,North America,Guatemala,2012,08/02/13,Caturra,None,Washed / Wet,7.25,7.75,7.0,7.75,8.17,7.75,10.0,10.0,9.33,0.12,0,0,2
774,Arabica,North America,Mexico,2012,07/11/13,Typica,Green,Washed / Wet,7.5,7.58,7.25,7.5,7.5,7.33,10.0,10.0,10.0,0.12,0,0,4
775,Arabica,North America,Mexico,2012,07/02/13,Typica,Green,Washed / Wet,7.0,7.67,7.5,7.5,7.42,7.5,10.0,10.0,10.0,0.1,0,0,1
776,Arabica,South America,Colombia,2010,02/09/12,,,,7.58,7.67,7.42,7.17,7.17,7.75,10.0,10.0,10.0,0.08,0,0,0
777,Arabica,Asia,Indonesia,2017,08/03/18,Bourbon,,Washed / Wet,7.5,7.5,7.42,7.42,7.5,7.42,10.0,10.0,10.0,0.15,0,0,3
778,Arabica,South America,Colombia,2016,02/20/18,Caturra,Green,Washed / Wet,7.75,7.58,7.42,7.67,7.83,7.58,9.33,9.33,10.0,0.0,7,0,6
779,Arabica,South America,Brazil,2016,08/16/17,Bourbon,Green,Natural / Dry,7.42,7.58,7.42,7.5,7.42,7.25,10.0,10.0,10.0,0.11,1,0,3
780,Arabica,South America,Brazil,2015,10/07/16,Yellow Bourbon,Green,Natural / Dry,7.25,7.25,7.58,7.58,7.25,7.92,10.0,10.0,10.0,0.0,0,0,1
781,Arabica,North America,Costa Rica,2015,04/09/16,Caturra,Blue-Green,Washed / Wet,7.75,7.42,7.42,7.25,7.17,7.42,10.0,10.0,10.0,0.0,0,0,0
782,Arabica,Africa,Tanzania,2014,03/24/16,Bourbon,Green,Washed / Wet,7.42,7.33,7.42,7.42,7.5,7.58,10.0,10.0,10.0,0.12,0,0,5
783,Arabica,Africa,Tanzania,2014,01/08/16,Other,Green,Washed / Wet,7.42,7.5,7.5,7.33,7.33,7.5,10.0,10.0,10.0,0.12,0,0,3
784,Arabica,South America,Colombia,2013,09/12/15,,Green,Washed / Wet,7.5,7.42,7.42,7.42,7.67,7.42,10.0,10.0,10.0,0.11,0,1,0
785,Arabica,North America,Costa Rica,2013,03/21/15,Caturra,Green,Washed / Wet,7.58,7.33,7.33,7.33,7.5,7.67,10.0,10.0,10.0,0.11,0,0,2
786,Arabica,North America,United States,2012,11/26/13,Hawaiian Kona,Bluish-Green,Natural / Dry,7.25,7.58,7.58,7.25,7.5,7.42,10.0,10.0,10.0,0.11,0,0,0
787,Arabica,North America,Mexico,2012,09/10/13,Typica,Green,Washed / Wet,7.42,7.58,7.5,7.33,7.42,7.42,10.0,10.0,10.0,0.13,0,0,7
788,Arabica,North America,Mexico,2012,08/30/13,Typica,Green,Washed / Wet,7.5,7.42,7.42,7.5,7.25,7.5,10.0,10.0,10.0,0.13,0,3,13
789,Arabica,North America,Mexico,2012,07/26/13,Typica,Green,Washed / Wet,7.67,7.5,7.25,7.58,7.42,7.33,10.0,10.0,10.0,0.11,0,0,11
790,Arabica,Asia,Vietnam,2012,07/23/13,Other,Green,Natural / Dry,7.67,8.0,7.17,7.08,7.67,7.08,10.0,10.0,10.0,0.12,0,0,2
791,Arabica,North America,Mexico,2012,07/11/13,Typica,Green,Washed / Wet,7.58,7.42,7.25,7.75,7.33,7.42,10.0,10.0,10.0,0.11,0,0,1
792,Arabica,North America,United States,2012,02/22/13,Hawaiian Kona,Green,Washed / Wet,7.33,7.5,7.33,7.58,7.08,7.83,10.0,10.0,10.0,0.1,0,0,2
793,Arabica,South America,Colombia,2011,04/17/12,,,,7.67,7.42,7.67,7.33,7.25,7.58,10.0,10.0,10.0,0.08,0,1,5
794,Arabica,North America,Honduras,2017,06/01/18,Caturra,Green,Washed / Wet,7.5,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,0.12,0,0,1
795,Arabica,North America,Honduras,2016,04/06/18,Caturra,Green,Natural / Dry,7.5,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,0.1,1,0,7
796,Arabica,South America,Brazil,2016,08/16/17,Bourbon,Green,Natural / Dry,7.5,7.33,7.42,7.5,7.33,7.42,10.0,10.0,10.0,0.11,2,0,3
797,Arabica,Africa,Tanzania,2015,11/15/16,Other,Green,Washed / Wet,7.67,7.33,7.33,7.42,7.42,7.42,10.0,10.0,10.0,0.13,0,0,20
798,Arabica,Asia,Laos,2015,11/04/16,Other,Blue-Green,Washed / Wet,7.42,7.5,7.25,7.33,7.5,7.5,10.0,10.0,10.0,0.12,0,0,0
799,Arabica,Africa,Tanzania,2014,12/18/15,Other,Green,Washed / Wet,7.42,7.42,7.33,7.58,7.33,7.42,10.0,10.0,10.0,0.12,0,0,3
800,Arabica,Africa,Malawi,2014,10/31/15,Gesha,Bluish-Green,Washed / Wet,7.5,7.42,7.33,7.58,7.33,7.5,10.0,10.0,10.0,0.13,0,0,1
801,Arabica,Asia,Taiwan,2013,07/22/15,Typica,Green,Washed / Wet,7.33,7.5,7.17,7.42,7.5,7.33,10.0,10.0,10.0,0.09,0,0,0
802,Arabica,Asia,Thailand,2013,06/20/15,,Green,Washed / Wet,7.58,7.5,7.42,7.42,7.33,7.42,10.0,10.0,10.0,0.11,0,0,0
803,Arabica,North America,Costa Rica,2013,06/09/15,Catuai,Green,Washed / Wet,7.5,7.25,7.33,7.33,7.75,7.5,10.0,10.0,10.0,0.1,0,0,4
804,Arabica,North America,Honduras,2014,04/30/15,Caturra,Green,Washed / Wet,7.33,7.33,7.33,7.5,7.5,7.83,10.0,10.0,10.0,0.11,0,0,5
